video_idx,frame_idx,area_ratio
7,780,0.82712
2,447,0.827196
7,465,0.82724
3,1644,0.827312
5,812,0.827364
5,1409,0.827364
6,334,0.82744
7,217,0.827452
1,1224,0.827592
1,1225,0.8276
3,147,0.827604
3,638,0.827824
3,153,0.827872
5,81,0.827952
7,768,0.828048
2,949,0.828072
7,516,0.828072
7,401,0.828152
7,894,0.828228
6,172,0.82824
2,581,0.828276
2,573,0.828308
3,84,0.828336
4,1525,0.828364
7,879,0.828376
1,875,0.828412
7,924,0.828424
1,1033,0.828452
4,446,0.828492
7,974,0.828508
1,1029,0.828544
7,883,0.828544
3,1008,0.82856
1,934,0.828564
1,665,0.828572
1,924,0.828592
5,1413,0.8286
6,87,0.828608
1,876,0.828636
7,1543,0.828656
1,880,0.828676
5,811,0.82868
5,1373,0.828692
6,116,0.828696
1,1041,0.828712
5,43,0.828728
1,877,0.828736
1,1125,0.828736
6,270,0.828736
2,1130,0.82874
1,1093,0.828748
2,741,0.82876
1,1124,0.828784
1,1099,0.828788
6,1846,0.828792
1,1038,0.828804
1,1092,0.828804
1,879,0.828808
6,32,0.828812
1,1095,0.828816
5,1474,0.828836
5,311,0.828868
5,1812,0.828888
1,64,0.828892
5,483,0.828916
6,1382,0.828972
1,702,0.82898
7,1702,0.828984
5,328,0.828988
5,1537,0.829004
5,1747,0.829016
7,573,0.82904
1,125,0.829052
6,1347,0.829056
5,361,0.82906
7,1584,0.829076
4,1739,0.82908
1,1097,0.829108
1,1101,0.829172
5,99,0.829188
7,1547,0.829236
1,1223,0.829372
3,694,0.829372
4,112,0.829404
4,668,0.829444
4,422,0.829456
3,1720,0.82948
2,1447,0.829512
2,1118,0.82958
7,82,0.82966
2,1444,0.82976
7,468,0.830352
1,1100,0.8305
1,1098,0.830564
2,599,0.830572
6,155,0.830584
5,54,0.830604
5,1419,0.830624
4,1363,0.83066
6,1860,0.830664
4,429,0.830684
6,1445,0.830692
6,1294,0.830696
1,1787,0.83072
5,44,0.830756
5,1398,0.830768
5,1388,0.830796
5,653,0.830808
7,683,0.830808
5,1380,0.830828
4,1742,0.83084
7,1681,0.830844
7,514,0.830864
7,1224,0.830872
5,707,0.830888
5,1539,0.830896
5,619,0.830908
4,1812,0.830936
6,146,0.830936
5,1716,0.830996
1,126,0.83102
5,365,0.831024
5,1533,0.831036
4,1749,0.831044
4,1519,0.831072
3,31,0.831076
3,8,0.831132
2,367,0.831172
4,1741,0.831172
2,1252,0.831196
5,1202,0.831216
2,1116,0.83124
3,1468,0.831248
4,1577,0.831248
3,735,0.831256
5,1108,0.831308
4,951,0.831316
3,91,0.831356
4,675,0.831396
7,1335,0.831448
3,1281,0.831496
2,1111,0.831508
3,1280,0.83152
7,1533,0.83152
3,123,0.831712
6,604,0.83216
3,973,0.832208
6,615,0.832224
7,464,0.832248
1,1040,0.832548
6,121,0.832604
1,1096,0.83264
4,1566,0.832684
7,679,0.832688
2,369,0.832704
7,752,0.832708
2,738,0.832728
7,399,0.832728
5,320,0.832744
6,429,0.832756
5,586,0.83276
5,1466,0.832808
6,1023,0.832812
2,579,0.832836
7,466,0.832864
5,457,0.8329
1,130,0.832908
5,51,0.832928
5,1742,0.832964
2,784,0.832972
4,1352,0.832972
5,565,0.83302
3,152,0.833036
2,1168,0.833052
2,1681,0.833096
5,273,0.833112
4,1152,0.833132
4,84,0.833164
3,814,0.8332
4,1849,0.83328
5,1148,0.83328
3,1792,0.833292
2,1121,0.83334
3,1570,0.833404
7,1593,0.833484
3,1279,0.8335
3,1728,0.833504
3,1621,0.833516
3,1278,0.833596
3,172,0.833648
2,1128,0.834004
2,1030,0.834332
4,431,0.83436
6,622,0.834492
1,1039,0.834528
7,896,0.834544
1,131,0.834568
4,1674,0.834576
1,103,0.834592
7,897,0.834632
3,1727,0.83464
4,725,0.834652
6,269,0.834656
6,276,0.834668
7,971,0.83468
6,133,0.834688
6,1412,0.834704
5,1464,0.834708
6,1243,0.834728
2,787,0.834732
2,803,0.834756
5,1372,0.834768
7,770,0.83478
6,928,0.834788
6,157,0.834792
6,101,0.8348
4,1808,0.834808
4,1475,0.83482
6,95,0.83482
6,1847,0.83482
5,97,0.834844
2,785,0.834884
5,671,0.834896
3,590,0.834916
5,789,0.834916
7,681,0.834916
6,931,0.834928
5,541,0.834936
5,319,0.834948
5,615,0.834948
7,877,0.834952
4,1809,0.83496
5,1421,0.834964
5,241,0.834972
5,654,0.834972
4,1744,0.83498
4,1815,0.83498
5,416,0.83498
5,309,0.834992
5,92,0.835004
7,1451,0.835004
4,1478,0.835016
5,1807,0.835016
4,805,0.83502
6,720,0.835044
2,1672,0.835048
2,1580,0.83506
5,91,0.83512
6,911,0.835136
6,1327,0.835136
7,1446,0.835172
7,1587,0.835188
4,1673,0.835208
4,1818,0.835208
4,1746,0.835244
2,1198,0.835252
5,763,0.835264
7,1333,0.835312
3,817,0.835352
2,1522,0.835412
3,201,0.83546
3,1729,0.83546
3,1622,0.835488
3,1274,0.83554
3,1535,0.835624
3,1284,0.83578
7,437,0.835876
3,119,0.835928
6,612,0.836116
4,56,0.836208
7,487,0.836328
4,1440,0.836376
3,30,0.83638
7,323,0.836528
6,86,0.836576
5,455,0.836608
5,1459,0.836636
2,1040,0.83664
7,735,0.836672
2,789,0.83668
4,1510,0.836692
4,1392,0.836704
6,754,0.836712
5,1489,0.836732
2,848,0.836764
6,857,0.83682
7,882,0.836836
2,578,0.836844
5,438,0.836848
6,913,0.836916
2,1550,0.836924
5,345,0.836952
2,850,0.836984
6,1442,0.836992
5,617,0.837044
5,573,0.837056
5,787,0.837076
6,1346,0.837116
6,1325,0.837164
2,849,0.837168
3,1712,0.837208
4,1669,0.837224
5,1751,0.837232
2,1122,0.837248
7,1463,0.837268
4,886,0.837276
5,711,0.837372
4,433,0.837404
7,1836,0.837448
7,1586,0.837492
7,1340,0.837512
7,181,0.837524
3,1275,0.837568
2,1440,0.837644
7,169,0.837664
7,170,0.837724
3,1642,0.837748
6,124,0.838304
7,753,0.838464
6,626,0.838508
6,92,0.838512
7,769,0.838564
5,1387,0.838572
6,118,0.83858
5,1377,0.83862
2,856,0.838664
5,1525,0.838696
6,241,0.838704
5,1481,0.83872
5,571,0.838744
5,1486,0.838748
5,1482,0.83876
1,25,0.838772
4,1700,0.838776
6,1025,0.838792
5,151,0.838808
5,1458,0.838808
4,1661,0.83882
4,67,0.838824
2,852,0.838852
5,1465,0.838852
5,400,0.83888
5,234,0.838884
6,154,0.838884
6,917,0.838892
6,1024,0.838896
6,137,0.838916
5,713,0.838944
5,1540,0.838944
5,1744,0.83896
6,1026,0.83896
6,624,0.839128
6,618,0.839168
5,399,0.839232
3,1277,0.839288
6,625,0.839348
3,1276,0.839428
3,820,0.839432
7,1532,0.839476
4,1735,0.839492
3,118,0.839544
7,1336,0.839584
2,1253,0.839604
2,1095,0.839644
7,442,0.840188
6,153,0.840428
7,568,0.84044
5,1342,0.840488
4,1372,0.8405
7,767,0.840592
7,750,0.8406
5,1553,0.840656
6,44,0.840692
3,1733,0.84072
6,1410,0.840732
5,809,0.840752
5,1538,0.840796
7,301,0.8408
5,702,0.84084
5,1745,0.840844
6,727,0.840852
5,1813,0.84086
5,1485,0.840876
5,453,0.840884
7,733,0.840892
2,450,0.840896
5,759,0.840912
5,354,0.840916
4,1538,0.84092
6,914,0.840928
2,1578,0.840972
5,1105,0.840972
4,1511,0.840996
5,312,0.841012
5,1416,0.841016
2,1479,0.841056
4,1512,0.841056
7,1462,0.841076
2,1540,0.841136
2,1164,0.84118
7,1445,0.84126
5,709,0.841268
4,1743,0.841304
5,1123,0.84134
4,885,0.841352
4,1689,0.84142
2,1171,0.841424
3,1630,0.841452
2,1442,0.84158
7,1640,0.841732
1,696,0.841928
2,1114,0.842212
7,271,0.842216
2,1018,0.842432
5,1488,0.842588
7,754,0.842608
6,117,0.842652
2,1381,0.842672
5,451,0.842676
7,755,0.842688
7,164,0.842704
2,1725,0.842732
4,1657,0.842732
6,912,0.84274
6,39,0.84276
4,1405,0.842784
4,1737,0.842808
5,1483,0.842808
6,90,0.842832
5,153,0.842856
1,695,0.842896
3,800,0.842912
5,302,0.842912
6,1326,0.842924
5,625,0.842928
4,698,0.842976
6,621,0.842996
5,233,0.843
7,1496,0.843012
5,1815,0.84302
5,1739,0.843064
6,721,0.843064
5,88,0.8431
5,1501,0.843112
6,855,0.843124
1,697,0.843128
5,98,0.843128
7,220,0.843188
7,880,0.843196
6,1169,0.843212
2,1006,0.84322
6,593,0.843232
3,1626,0.84324
2,1519,0.84326
5,1740,0.84326
2,1548,0.843264
3,1794,0.843296
4,1750,0.84332
2,1445,0.843324
3,1619,0.8434
3,809,0.843412
3,1625,0.84342
1,698,0.843424
4,1024,0.843424
7,147,0.84344
3,1617,0.843596
3,554,0.843748
4,434,0.843748
6,583,0.844316
7,680,0.844568
5,613,0.84458
6,401,0.844584
6,143,0.844664
4,1300,0.844692
2,923,0.8447
3,324,0.844708
7,778,0.844712
7,621,0.844752
5,589,0.844756
7,469,0.84478
5,1383,0.844792
6,34,0.844796
5,582,0.844808
7,925,0.844816
5,581,0.844828
5,52,0.844876
6,1241,0.844908
6,1556,0.844908
3,1568,0.84492
5,101,0.844924
4,1823,0.844936
6,151,0.844988
6,595,0.845004
2,1409,0.845012
7,1624,0.845012
6,1446,0.845024
2,1525,0.84504
3,85,0.845056
5,27,0.845084
5,85,0.845096
1,175,0.84512
4,1817,0.845144
7,1461,0.845172
5,1410,0.845184
3,815,0.845188
6,977,0.845188
7,1529,0.845208
7,1545,0.845236
4,1806,0.845312
4,1670,0.845376
3,836,0.845476
4,1845,0.845528
2,1407,0.846144
7,270,0.846244
7,775,0.846312
6,581,0.84642
1,63,0.846472
1,700,0.846548
1,101,0.846552
7,320,0.846552
4,1505,0.846568
6,82,0.846696
5,156,0.84672
2,105,0.846756
2,1443,0.84676
4,1563,0.846764
2,1439,0.84678
5,150,0.846792
5,305,0.846796
7,236,0.846812
3,78,0.846852
5,616,0.846856
7,771,0.846864
5,420,0.84694
4,1576,0.846956
5,583,0.846956
2,499,0.84696
4,21,0.846968
6,1244,0.846968
3,728,0.84704
5,1371,0.847084
2,1476,0.847088
2,366,0.847108
3,1623,0.847112
4,23,0.84714
7,1300,0.847184
3,1647,0.847276
5,1097,0.847316
5,1106,0.84736
5,1746,0.84738
3,1376,0.847404
3,1025,0.847416
5,324,0.847416
3,200,0.847428
4,1805,0.84748
3,1571,0.8476
4,1847,0.84762
2,119,0.8477
7,1202,0.848404
7,747,0.848428
6,150,0.848468
6,686,0.848472
7,279,0.84852
6,139,0.848536
6,359,0.848576
7,898,0.848604
3,1373,0.848648
7,774,0.848728
5,1367,0.848736
6,722,0.848764
6,907,0.848784
5,1530,0.848828
6,927,0.848832
6,1859,0.848848
4,1821,0.848864
6,1862,0.848864
5,102,0.848872
5,568,0.848876
3,922,0.848888
6,859,0.8489
5,1536,0.848948
6,1831,0.848948
2,1785,0.848984
5,301,0.84902
2,1892,0.849104
5,614,0.84916
3,695,0.849188
3,479,0.849252
3,1624,0.849276
6,828,0.849276
3,1378,0.849368
2,1441,0.8494
7,1343,0.84942
4,445,0.849448
7,1832,0.849484
3,1340,0.849516
3,1545,0.849588
3,1726,0.849692
3,1343,0.849704
3,1379,0.849856
7,168,0.849876
5,459,0.850068
7,272,0.850132
7,517,0.850148
3,1349,0.850212
5,452,0.850244
3,1341,0.850296
7,776,0.850352
1,496,0.850464
7,460,0.850468
2,533,0.850532
6,50,0.850592
6,572,0.850612
2,598,0.850688
6,944,0.850708
1,699,0.850724
5,644,0.85074
7,773,0.850752
2,1579,0.850768
5,1490,0.850768
6,611,0.850804
5,1417,0.850812
3,1372,0.85084
5,158,0.850868
6,40,0.850868
6,929,0.85088
1,798,0.850888
5,26,0.850912
6,7,0.850932
6,1189,0.85094
5,188,0.850956
7,1650,0.850968
5,655,0.850988
7,1460,0.851044
2,462,0.85106
3,185,0.85106
5,1095,0.851136
2,1783,0.851176
5,618,0.851196
3,478,0.851216
6,587,0.851216
3,1344,0.851252
5,1103,0.851252
3,1345,0.851428
3,1077,0.851532
3,1101,0.851556
3,1347,0.851612
2,1113,0.851692
3,1542,0.85172
7,175,0.851728
3,1339,0.85182
7,166,0.85182
5,310,0.851868
3,1342,0.852236
7,973,0.8523
4,1494,0.852376
4,1517,0.852468
6,91,0.852472
1,230,0.85254
5,585,0.852644
6,653,0.852652
4,1672,0.852668
5,1376,0.8527
1,862,0.852712
6,240,0.852728
2,1249,0.852732
5,355,0.852732
5,1491,0.85276
6,13,0.852764
5,1475,0.85278
6,641,0.852796
7,1715,0.852796
2,534,0.852852
5,232,0.852864
6,620,0.85288
4,1677,0.852896
5,1526,0.852944
5,458,0.852948
4,1698,0.852988
5,367,0.853076
7,490,0.853088
7,1713,0.853116
4,1288,0.853132
2,1490,0.853156
3,1346,0.853156
1,62,0.853228
3,835,0.853236
5,86,0.853292
6,382,0.853296
5,1748,0.853304
2,496,0.853308
3,476,0.85334
3,1556,0.853344
7,1534,0.853416
3,1537,0.853432
3,1550,0.853492
3,1732,0.853528
3,1816,0.85354
5,1209,0.853556
3,1627,0.853592
3,1813,0.853592
4,882,0.853612
7,772,0.854204
7,734,0.854364
4,1509,0.85446
3,873,0.854496
6,119,0.854496
6,723,0.854636
7,172,0.854644
6,136,0.854664
6,1845,0.854672
6,619,0.854684
1,42,0.8547
5,368,0.854708
5,572,0.854748
5,1480,0.854768
5,294,0.854784
7,889,0.854788
6,926,0.854812
7,725,0.85482
4,1291,0.854828
2,1699,0.854832
7,167,0.85484
3,1348,0.854872
2,1562,0.854912
7,57,0.854948
5,346,0.854956
2,1137,0.85496
6,941,0.854964
4,1708,0.854984
3,471,0.855012
2,1674,0.85506
7,756,0.855068
3,1736,0.855076
5,766,0.855112
3,736,0.855228
2,1112,0.855232
1,701,0.855244
3,332,0.855256
7,1458,0.85526
3,1241,0.855268
2,1170,0.85528
3,477,0.855296
4,430,0.855312
4,1752,0.855324
2,1167,0.855356
4,1287,0.855356
5,1100,0.855404
7,149,0.85542
7,176,0.855476
3,323,0.85564
3,1546,0.855724
7,69,0.855748
7,159,0.85576
4,977,0.85578
7,972,0.856204
2,541,0.856284
6,65,0.856456
7,86,0.856468
6,103,0.856492
5,1456,0.856532
7,536,0.856564
6,597,0.856596
5,1349,0.8566
4,1523,0.856628
1,105,0.85664
5,611,0.856656
2,577,0.856672
5,612,0.856684
5,1347,0.856712
5,418,0.856752
6,83,0.856752
5,1532,0.856784
5,1817,0.856792
3,86,0.856832
5,154,0.856832
4,70,0.856836
6,1968,0.856836
5,161,0.85684
7,1449,0.856884
5,229,0.856888
6,858,0.8569
5,1477,0.856912
5,155,0.85692
7,891,0.85694
2,453,0.856984
6,924,0.857048
6,41,0.857096
1,49,0.857112
4,1459,0.857152
7,497,0.857192
3,364,0.857208
2,1784,0.857236
3,1075,0.857248
4,1454,0.857252
5,1415,0.857256
7,1006,0.857264
2,1866,0.857412
7,101,0.857444
3,1240,0.857512
6,1448,0.857988
7,572,0.858028
7,928,0.858092
3,79,0.85828
4,669,0.858472
4,1518,0.8585
6,93,0.858532
7,502,0.858536
1,65,0.858552
2,916,0.858564
6,1385,0.858612
1,501,0.858696
6,272,0.8587
6,1384,0.858724
5,610,0.858748
5,590,0.858784
5,96,0.858812
5,364,0.858824
5,330,0.858832
5,574,0.858848
5,1534,0.858852
5,1368,0.858856
2,1038,0.85886
2,368,0.858872
4,1556,0.858872
3,34,0.858876
3,177,0.858884
5,580,0.858888
5,94,0.858892
3,1314,0.85892
6,8,0.858924
5,596,0.85894
7,174,0.858948
5,159,0.858964
7,567,0.858984
2,446,0.859
6,799,0.859056
6,654,0.85908
3,732,0.859092
6,588,0.859168
5,1099,0.859188
4,1676,0.859248
3,472,0.859272
4,1495,0.859288
5,1385,0.859292
5,163,0.859336
5,1741,0.859356
3,71,0.859428
3,787,0.859428
2,1125,0.859444
3,1548,0.859528
4,76,0.859532
3,154,0.85954
4,1738,0.859568
7,56,0.859572
3,1731,0.859616
7,71,0.86026
7,269,0.86038
7,67,0.860416
2,1248,0.860432
4,884,0.860432
7,982,0.860536
7,761,0.860588
2,1489,0.8606
3,77,0.860608
3,87,0.860616
4,1513,0.860624
4,1514,0.860664
4,1562,0.860668
5,643,0.860676
2,1060,0.860744
6,992,0.860784
1,693,0.860796
6,664,0.860804
4,1668,0.860844
7,927,0.860844
5,362,0.860868
6,9,0.860872
3,567,0.860888
4,1803,0.860908
4,1477,0.860924
4,432,0.860956
7,727,0.860968
4,74,0.86098
4,1848,0.861048
5,1210,0.86112
7,748,0.861136
4,1795,0.861156
2,1724,0.861172
4,696,0.861192
7,180,0.861208
3,1723,0.86122
5,765,0.86122
7,182,0.861352
3,1614,0.861384
4,1493,0.861396
3,120,0.861472
3,1569,0.861556
7,155,0.8616
2,304,0.861624
3,1615,0.861652
7,534,0.861672
3,1646,0.861776
2,305,0.861916
7,975,0.862104
7,611,0.862384
1,80,0.862444
5,1386,0.862504
6,140,0.862616
6,1291,0.862624
6,582,0.862676
5,1531,0.862692
6,930,0.86272
5,1470,0.862728
6,141,0.862728
2,536,0.862748
4,1846,0.862752
5,1493,0.862784
7,970,0.862784
5,1092,0.8628
7,757,0.862808
5,304,0.862816
5,95,0.862844
5,1122,0.862844
5,1389,0.86286
5,363,0.862864
2,1087,0.862872
6,651,0.862876
3,921,0.862904
5,1384,0.862964
2,1084,0.862976
2,131,0.863012
6,984,0.863044
7,55,0.863144
5,1093,0.863156
4,935,0.863196
3,565,0.863208
5,1203,0.863284
3,1567,0.8633
4,69,0.863384
2,1862,0.863424
3,1651,0.863432
4,1391,0.863468
7,109,0.863508
4,892,0.86356
4,799,0.863604
2,1246,0.863756
4,426,0.863912
7,178,0.864316
6,584,0.864348
7,616,0.864496
2,535,0.864504
2,537,0.864532
6,102,0.864532
3,1616,0.86462
4,1374,0.864628
4,1426,0.86466
4,1516,0.864712
5,570,0.864728
6,31,0.864736
5,597,0.864784
4,78,0.864804
3,325,0.864812
5,189,0.864812
5,588,0.864828
6,1237,0.864884
5,1355,0.864908
2,1698,0.864928
4,1504,0.864936
7,983,0.864972
2,1549,0.86498
5,202,0.864988
7,491,0.865012
7,1831,0.86502
4,934,0.865028
4,437,0.865052
3,1742,0.8651
5,1090,0.865184
7,156,0.86522
1,75,0.865236
5,1096,0.86524
7,184,0.865244
7,1345,0.865312
5,1094,0.865324
2,1524,0.865356
2,1136,0.865372
3,555,0.865408
3,1721,0.865428
7,179,0.865612
4,83,0.86588
7,321,0.866144
7,278,0.866352
1,691,0.866504
2,539,0.866552
6,1564,0.866696
6,63,0.8667
7,720,0.866712
7,732,0.86672
5,595,0.866744
3,1007,0.866768
5,601,0.866772
5,578,0.866776
5,157,0.86678
3,1724,0.8668
4,1702,0.8668
5,165,0.866804
5,25,0.86682
7,724,0.866832
7,59,0.866852
5,409,0.866876
5,1357,0.86688
6,1687,0.866984
3,677,0.866992
5,162,0.867012
6,1236,0.867044
1,437,0.867048
5,353,0.867064
1,492,0.867084
2,1577,0.867088
1,109,0.867108
7,1308,0.86722
5,1112,0.867256
7,70,0.867284
3,1740,0.867292
5,1743,0.867296
4,1857,0.867348
7,1348,0.867428
3,1564,0.867432
3,236,0.867444
3,796,0.867444
3,1811,0.867504
4,1791,0.867528
2,452,0.86756
3,1613,0.867568
3,1735,0.867688
7,441,0.868296
7,723,0.86842
7,438,0.868444
6,915,0.868612
6,689,0.868628
3,11,0.86866
1,77,0.868664
7,929,0.868676
5,1471,0.868712
5,1104,0.868752
5,1473,0.86876
2,1546,0.868808
5,592,0.868828
3,361,0.868844
5,160,0.868852
7,530,0.86886
6,798,0.868872
6,49,0.868892
2,1033,0.868912
4,77,0.868928
5,231,0.868932
2,1526,0.868952
5,593,0.86896
3,729,0.868968
5,201,0.869
7,1470,0.869024
1,431,0.869036
5,1102,0.869052
5,1358,0.869056
6,925,0.869076
4,1597,0.869096
5,1091,0.869164
7,1342,0.869176
3,326,0.86936
7,1204,0.86938
7,1294,0.869412
3,989,0.86942
4,1659,0.869424
7,1350,0.869464
7,1351,0.86952
2,1166,0.869704
4,435,0.869788
2,532,0.870192
7,500,0.870252
6,1447,0.870368
7,714,0.870456
4,1264,0.870544
7,601,0.870556
1,79,0.870588
5,1111,0.870636
3,549,0.87064
4,1515,0.870644
1,110,0.87068
2,497,0.870684
5,183,0.870684
4,1663,0.870696
7,730,0.870712
5,569,0.87072
2,1404,0.870724
1,71,0.87074
5,1341,0.870776
5,1717,0.870788
5,1469,0.870816
1,108,0.870848
4,1437,0.870848
5,579,0.870852
4,1856,0.870884
6,1238,0.870888
7,158,0.870888
3,73,0.8709
2,1723,0.870924
5,230,0.870964
6,1349,0.870964
4,1522,0.870972
5,195,0.870992
6,1573,0.87102
3,227,0.87104
5,1154,0.871064
3,874,0.871072
5,1088,0.871076
2,1478,0.871116
2,1523,0.87116
2,301,0.871164
2,1173,0.87118
2,303,0.871188
6,829,0.871192
3,572,0.871216
7,535,0.871216
2,489,0.871268
4,1794,0.871272
5,1121,0.87128
3,640,0.871292
3,1603,0.871332
4,1464,0.871336
7,102,0.871376
7,151,0.871424
7,1346,0.87146
4,798,0.871464
6,274,0.87148
7,183,0.871512
3,98,0.871552
3,206,0.871624
4,1506,0.872292
3,986,0.872396
6,585,0.87246
3,731,0.872508
7,729,0.872576
2,531,0.87258
7,584,0.872584
1,477,0.872652
3,733,0.872676
6,1957,0.872692
7,1021,0.872728
6,717,0.872744
7,537,0.872768
4,1858,0.87278
4,1665,0.872788
5,710,0.872836
5,1468,0.872844
6,1387,0.872876
4,1800,0.872908
3,767,0.872944
6,20,0.872952
5,169,0.872996
5,1215,0.873016
6,1234,0.873032
7,161,0.873036
4,73,0.87304
6,1791,0.873056
7,718,0.873076
7,1349,0.873144
5,1211,0.8732
2,376,0.873208
2,1338,0.873344
5,861,0.873408
3,1741,0.873436
5,1127,0.873444
3,1738,0.873452
2,1692,0.873552
4,905,0.87364
3,1536,0.873644
3,794,0.873672
2,1109,0.87376
7,1297,0.873788
6,64,0.874504
6,1383,0.874592
5,584,0.874624
3,802,0.874632
7,1444,0.874632
7,589,0.87464
1,39,0.874648
7,187,0.874712
6,59,0.874736
5,350,0.874764
7,277,0.87478
3,1393,0.874784
5,356,0.874784
4,1797,0.874804
6,333,0.874808
5,591,0.87482
5,173,0.874828
1,367,0.874844
2,118,0.874856
7,150,0.874872
2,956,0.87498
3,737,0.875012
7,1199,0.87504
7,235,0.875048
2,1406,0.875068
6,610,0.875088
2,1475,0.875104
3,188,0.875104
5,1110,0.875136
2,957,0.875172
7,1457,0.875248
7,171,0.875288
7,95,0.875292
5,855,0.875364
3,1618,0.875368
3,571,0.875408
4,1508,0.875428
3,1653,0.875496
3,95,0.875604
6,650,0.876352
7,977,0.876368
7,615,0.876568
7,978,0.876608
2,1247,0.876632
2,1888,0.876632
6,1386,0.876644
2,1597,0.876648
5,1343,0.876676
7,594,0.876688
6,110,0.876748
3,697,0.876764
5,575,0.876768
6,4,0.876792
6,1289,0.876792
5,168,0.876828
7,719,0.876828
7,1005,0.876868
5,176,0.876872
5,228,0.876936
3,92,0.87694
2,1575,0.87704
2,1673,0.877072
6,932,0.877072
2,1545,0.877152
4,80,0.877168
4,75,0.877208
3,827,0.877228
2,1477,0.877232
3,669,0.877308
7,107,0.877312
7,105,0.877408
3,1734,0.877424
2,1011,0.877444
2,1563,0.87746
7,157,0.877508
4,436,0.877708
7,163,0.877972
2,448,0.878352
6,62,0.878372
4,1490,0.878412
1,104,0.878468
1,68,0.8785
6,104,0.878612
6,1554,0.878648
6,1560,0.878688
6,16,0.878724
5,1479,0.878728
4,1697,0.878748
5,594,0.878748
5,1720,0.87878
3,1722,0.878832
5,598,0.878852
4,793,0.878904
5,1350,0.878932
1,76,0.878952
2,445,0.879036
4,79,0.879124
5,1141,0.879124
2,1458,0.879256
6,45,0.87928
2,1015,0.879292
2,1037,0.879332
4,936,0.879352
7,1288,0.879368
3,1632,0.87938
3,225,0.879424
3,564,0.879476
3,793,0.879484
7,1347,0.879484
7,1352,0.879484
3,788,0.879564
3,1403,0.879588
2,1701,0.879692
2,302,0.879728
2,1068,0.87978
4,1150,0.880168
7,909,0.880316
7,375,0.88034
7,60,0.880456
6,1725,0.88056
6,695,0.8806
7,976,0.8806
5,854,0.880632
5,24,0.880644
5,1345,0.880652
6,18,0.88068
2,1026,0.880692
6,1450,0.880704
5,167,0.880748
1,692,0.880756
4,1820,0.88076
6,47,0.880768
7,722,0.880768
1,10,0.880784
5,724,0.8808
3,184,0.880852
6,275,0.88086
5,360,0.88092
7,1649,0.880932
5,688,0.880984
6,1947,0.880984
6,933,0.88102
5,166,0.881048
6,1348,0.881064
1,1115,0.88108
6,1077,0.881104
5,857,0.881188
2,1016,0.881196
3,197,0.881276
4,1747,0.88128
4,1521,0.881284
7,1459,0.88142
4,1748,0.881492
2,1024,0.88152
3,560,0.881748
5,1204,0.88202
7,933,0.882252
2,982,0.882356
7,1004,0.882392
7,598,0.882416
3,32,0.882492
2,487,0.882496
3,825,0.882544
2,1035,0.882612
7,583,0.882644
3,801,0.882668
7,728,0.88268
7,311,0.882684
6,37,0.882692
7,726,0.882708
6,991,0.882716
2,1017,0.882732
6,1975,0.882736
5,576,0.88274
1,435,0.882748
5,587,0.882752
4,1585,0.88276
1,38,0.882796
2,1437,0.8828
6,412,0.882808
7,577,0.882808
7,165,0.882848
2,1572,0.882852
5,606,0.882856
4,1664,0.88286
5,93,0.88288
3,791,0.882892
6,436,0.882912
3,792,0.882916
5,1476,0.882924
7,488,0.88294
2,1542,0.882952
1,509,0.883024
5,224,0.883032
2,1676,0.883076
4,1529,0.883092
4,1819,0.883092
6,21,0.8831
5,860,0.883152
5,874,0.883172
7,1003,0.88322
6,827,0.883232
2,1502,0.883292
3,1737,0.8833
2,1696,0.88332
7,93,0.883364
5,651,0.8834
3,196,0.883416
7,1540,0.88356
3,826,0.883756
7,575,0.884132
7,731,0.884404
6,30,0.88446
7,569,0.884484
6,108,0.884496
1,517,0.884516
1,52,0.884592
7,721,0.884604
2,1092,0.884612
5,599,0.884716
3,93,0.884732
6,111,0.88476
2,951,0.884768
5,1718,0.884776
5,609,0.884812
5,607,0.884828
5,171,0.884872
4,1851,0.884884
5,172,0.884908
2,454,0.88492
5,179,0.884952
6,598,0.884968
5,205,0.885012
3,207,0.885044
3,1739,0.885088
2,1697,0.885092
5,1101,0.885096
2,1570,0.8851
4,82,0.885108
3,1026,0.885168
4,1496,0.885232
7,173,0.885264
7,177,0.885284
5,875,0.885376
7,104,0.885412
5,181,0.885428
3,81,0.885444
7,445,0.885856
7,979,0.88638
7,580,0.886424
3,671,0.886456
7,597,0.886472
2,106,0.88648
3,9,0.88658
3,581,0.886632
6,277,0.886644
7,489,0.88668
5,1714,0.88672
6,36,0.886732
5,177,0.88676
5,178,0.886776
6,46,0.88678
6,1727,0.886816
5,170,0.886824
5,577,0.886828
6,1284,0.886832
6,217,0.88684
6,1729,0.886852
5,348,0.88686
5,349,0.886884
7,1735,0.886884
5,352,0.886892
7,1466,0.886896
4,1799,0.886916
2,1036,0.886924
6,42,0.886932
2,1576,0.886972
6,279,0.886984
6,1266,0.886996
5,1408,0.887032
5,182,0.88704
2,1465,0.887068
2,1174,0.887152
4,1466,0.887172
2,1059,0.887224
3,191,0.887268
5,1138,0.887272
5,1098,0.88728
5,1143,0.887308
2,1022,0.88732
5,1131,0.88742
7,108,0.8875
3,1549,0.887592
2,1860,0.887652
5,856,0.88804
2,1602,0.888356
2,1029,0.888388
3,192,0.888492
1,14,0.888524
2,1598,0.888672
4,1853,0.888672
7,715,0.888684
5,175,0.888712
5,1719,0.888736
